"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q3_consent","Q6_1_extravert","Q6_2_critical","Q6_3_dependable","Q6_4_anxious","Q6_5_open","Q6_6_reserved","Q6_7_sympathetic","Q6_8_disorganized","Q6_9_calm","Q6_10_conventional","Q7_1_group_inferiority","Q7_2_use_force","Q7_3_more_chances","Q7_4_step_on","Q7_5_stay_place","Q7_6_top_bottom","Q7_7_inferior","Q7_8_kept_place","Q7_9_equal","Q7_10_equality_ideal","Q7_11_equal_chance","Q7_12_equalize_conditions","Q7_13_social_equality","Q7_14_fewer_problems","Q7_15_incomes_equal","Q7_16_no_dominate","Q8_1_neglect_needs","Q8_2_others_needs","Q8_3_sensitive_feelings","Q8_4_not_helpful","Q8_5_be_helpful","Q8_6_no_aid","Q8_7_be_responsive","Q8_8_help_others","Q8_9_no_involvement","Q8_10_no_help_others","Q8_11_turn_to_others","Q8_12_emotion_avoid","Q8_13_trouble_themselves","Q8_14_ignored_hurt","Q9_1_depend_on_self","Q9_2_rely_on_self","Q9_3_do_own_thing","Q9_4_personal_identity_important","Q9_5_do_job_better","Q9_6_winning_everything","Q9_7_competition_nature","Q9_8_others_better_tense","Q9_9_coworker_prize_proud","Q9_10_coworker_wellbeing","Q9_11_spend_time_others","Q9_12_good_cooperate_others","Q9_13_family_together","Q9_14_care_family_duty","Q9_15_family_stick_together","Q9_16_respect_group_decision","Q11_age","Q12_gender","Q13_education","Q14_job","Q15_total_hours","Q16_employer_selfemployed","Q17_occupation","Q18_employ_situation","Q18_employ_situation_text","Q19_income_US","Q20_income_MA","Q21_income_PH","Q22_income_feeling","Q23_religion","Q23_religion_text","Q24_religion_freq","Q25_adult_hh_num","Q26_child_hh_num","Q27_marital_status","Q28_friends_num","Q29_born_in_country","Q30_move_last5","Q31_country_origin","Q32_1_smartphone","Q32_2_computer","Q32_3_tablet","Q33_internet_where","Q34_internet_hours_day","Q35_social_networks","Q36_social_media_people_num","Q37_social_media_hours_day","Q38_online_research","Q39_send_survey_invites","Q40_mobile_number","Q6_2_critical_REV","Q6_4_anxious_REV","Q6_6_reserved_REV","Q6_8_disorganized_REV","Q6_10_conventional_REV","tipi_extraversion","tipi_agreeableness","tipi_conscientiousness","tipi_emot_stability","tipi_open_experiences","Q7_9_equal_REV","Q7_10_equality_ideal_REV","Q7_11_equal_chance_REV","Q7_12_equalize_conditions_REV","Q7_13_social_equality_REV","Q7_14_fewer_problems_REV","Q7_15_incomes_equal_REV","Q7_16_no_dominate_REV","soc_dom_orient","Q8_3_sensitive_feelings_REV","Q8_4_not_helpful_REV","Q8_6_no_aid_REV","Q8_9_no_involvement_REV","Q8_10_no_help_others_REV","Q8_12_emotion_avoid_REV","Q8_13_trouble_themselves_REV","comm_orient_scale","horiz_indiv","vert_indiv","horiz_collect","vert_collect"
"2017-06-08 06:17:48","2017-06-08 06:17:48","Survey Test","","100","0","True","2017-06-08 06:17:48","R_5w1PBAcSb89QzOZ","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,7,2,1,3,6,7,4,4,1,1,7,6,4,1,6,3,6,7,5,6,7,1,6,5,6,5,3,5,5,4,5,4,7,5,7,4,3,1,2,9,5,2,9,9,3,9,1,4,6,1,7,8,3,4,3,50,"Other","None",1,13,"Work for an employer","Secretarial or clerical","","","$12,000-$23,999 per year","More than 24,999 MAD","701 – 1,500 pesos","Getting by on present income","Other (Write in:)","Accumsan eros consectetuer nibh. Sagittis suspendisse primis lectus wisi justo suspendisse posuere? Aliquet. Mauris.","Monthly (at least once a month)",18,80,"Married",48573,1,,"","2 days","4 days","Never","Other",5,0,,,0,0,"",1,7,2,4,7,3,4,3,5.5,5,1,3,2,1,7,2,3,2,3.4375,3,3,3,3,1,5,7,54,25,22,18,18
"2017-06-08 06:17:50","2017-06-08 06:17:50","Survey Test","","100","0","True","2017-06-08 06:17:50","R_dp1ifBkAuw5hOap","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,2,4,5,7,3,5,2,3,3,6,3,6,2,3,1,7,4,5,4,1,2,7,3,1,2,4,3,3,4,6,4,6,6,6,2,1,6,6,4,2,4,7,4,3,5,5,8,8,6,8,2,1,2,6,6,117,"Male","High school",1,10,"Self-employed","Farmer or rancher","","","$60,000-$89,999 per year","15,000 - 19,999 MAD","1,501 – 3,000 pesos","Finding it very difficult on present income","Buddhism","","Annually (at least once a year)",1,4,"Separated",14149,1,,"","Less than once a week","1 day","Never","On a computer or tablet at a public place (e.g., library)",1,0,,,1,0,"",6,3,5,6,5,3.5,5.5,5,3,6,3,4,7,6,1,5,7,6,4.4375,5,4,4,2,6,2,2,55,17,21,24,15
"2017-06-08 06:17:49","2017-06-08 06:17:49","Survey Test","","100","0","True","2017-06-08 06:17:49","R_ahE0ZW0KqLmKCCV","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,6,2,4,2,6,5,4,4,5,1,7,5,7,7,6,7,4,2,2,2,2,7,1,1,5,2,5,7,4,2,1,3,3,7,1,3,3,4,6,1,6,5,6,8,5,5,8,5,3,6,5,5,7,7,6,79,"Male","None",1,6,"Self-employed","Secretarial or clerical","","","","(Refused to give household income)","3,001 – 4,000 pesos","Living comfortably on present income","Jewish","","Annually (at least once a year)",31,79,"Domestic partnership/Living with partner ",1215,0,0,"Atque elementum venenatis elementum tempor erat? Ut enim amet ut ultricies.","Never","4 days","3 days","Other",8,0,,,1,1,"15",2,4,2,4,3,4,3.5,3,4,2.5,6,6,6,6,1,7,7,3,5.375,1,4,7,1,7,5,4,53,18,26,19,25
"2017-06-08 06:17:49","2017-06-08 06:17:50","Survey Test","","100","1","True","2017-06-08 06:17:50","R_6XR2lcHeD2CguUJ","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,3,4,3,3,6,5,5,1,7,7,5,7,2,3,4,5,3,7,5,3,5,7,2,5,2,2,2,3,4,2,2,7,3,7,4,5,5,5,4,5,7,7,1,1,5,4,1,8,9,4,2,4,2,2,8,40,"Other","Elementary school",1,8,"Work for an employer","Farmer or rancher","","","Less than $6,000 per year","250 - 499 MAD","10,001 – 15,000 pesos","Finding it difficult on present income","Islam/Muslim (Sunni)","","Monthly (at least once a month)",57,37,"Single/Never been married",311,0,1,"Ab temporibus sem. In? Fusce! Platea vel dignissim, accusamus tempor rutrum eleifend ligula.","Never","6 days","2 days","On a mobile device",20,1,27092,5,0,1,"5",5,5,2,3,1,3,5,3.5,3,2,1,3,5,3,1,6,3,6,4,5,4,6,1,4,3,3,51,20,11,23,16
"2017-06-08 06:17:49","2017-06-08 06:17:49","Survey Test","","100","0","True","2017-06-08 06:17:49","R_e2p0lxylqnJFyux","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,4,5,1,6,3,1,2,5,5,3,4,5,5,6,1,1,7,2,4,7,4,6,5,5,4,3,5,6,6,7,2,4,5,2,4,1,1,5,5,8,1,3,8,7,1,1,6,3,9,1,6,4,7,3,2,63,"Male","None",1,16,"Self-employed","Other","","","$240,000 or more per year","250 - 499 MAD","(None/No household income)","Getting by on present income","Buddhism","","Weekly (at least once a week)",66,45,"Separated",14686,0,1,"Faucibus porttitor pede enim sollicitudin morbi orci tempor eget pretium pretium. Vulputate. Venenatis egestas scelerisque.","5 days","Less than once a week","Never","On a computer or tablet at a public place (e.g., library)",23,1,65813,18,1,0,"",4,7,5,6,3,3.5,2.5,5.5,6,4.5,6,4,1,4,2,3,3,4,3.6875,2,2,6,6,4,7,3,60,20,15,19,16
"2017-06-08 06:17:51","2017-06-08 06:17:51","Survey Test","","100","0","True","2017-06-08 06:17:51","R_8Ahha43GhRjLUXj","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",7,6,5,1,4,5,6,5,3,5,4,2,2,2,4,3,5,1,2,4,2,3,6,2,2,4,2,7,7,3,4,4,5,1,2,3,5,4,2,1,3,8,1,9,8,7,5,4,1,7,1,6,9,4,1,3,141,"Female","Post-graduate degree",0,,"","","Student","","$120,000-$179,999 per year","(Refused to give household income)","7,501 – 10,000 pesos","Getting by on present income","Don’t know","","",13,4,"Married",11605,0,0,"Natoque accusamus. Amet sodales arcu commodo dolorem eget tempora blandit convallis vehicula vestibulum eget.","2 days","6 days","6 days","On a mobile device",7,1,52637,13,1,1,"7",2,7,3,3,3,5,4,4,5,3.5,6,4,6,5,2,6,6,4,3.875,1,5,4,6,5,4,6,56,21,24,15,17
"2017-06-08 06:17:50","2017-06-08 06:17:50","Survey Test","","100","0","True","2017-06-08 06:17:50","R_6E6ORfwNbUwzcOx","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",5,7,1,4,4,4,4,2,4,6,6,7,7,6,4,2,5,7,2,5,2,3,1,5,5,5,3,3,2,5,1,7,7,2,1,4,3,7,4,5,7,8,6,6,2,5,5,1,3,5,5,1,9,1,5,2,16,"Other","Elementary school",1,18,"Work for an employer","Other","","","$120,000-$179,999 per year","(Does NOT know household income)","7,501 – 10,000 pesos","Finding it very difficult on present income","Don’t know","","",6,47,"Separated",65781,0,0,"Laoreet volutpat accumsan? Est. Cras, facilisi dictumst porttitor! Eget maecenas platea? Eros tempor. Sit.","4 days","Never","1 day","Other",10,1,13296,8,0,1,"13",1,4,4,6,2,4.5,2.5,3.5,4,3,6,3,6,5,7,3,3,3,5,6,3,1,7,4,1,4,50,27,13,14,17
"2017-06-08 06:17:50","2017-06-08 06:17:50","Survey Test","","100","0","True","2017-06-08 06:17:50","R_8x2Z7Fk5n1Zf48t","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,1,4,2,5,1,6,3,2,5,7,4,5,4,4,1,3,5,2,3,5,4,6,4,4,6,2,2,7,3,7,6,1,2,3,1,1,3,6,1,9,4,5,2,4,5,5,8,3,4,8,1,4,5,9,1,96,"Prefer not to answer","Elementary school",0,,"","","Disabled","","$36,000-$47,999 per year","8,000 - 9,999 MAD","6,001 – 7,500 pesos","Getting by on present income","Chinese Traditional Religion/Confucianism","","Weekly (at least once a week)",90,84,"Separated",18220,1,,"","1 day","1 day","6 days","Other",13,0,,,1,0,"",7,6,7,5,3,5.5,6.5,4.5,4,4,6,5,3,4,2,4,4,2,3.9375,1,5,2,5,7,5,2,43,20,22,16,19
"2017-06-08 06:17:50","2017-06-08 06:17:50","Survey Test","","100","0","True","2017-06-08 06:17:50","R_a9u2lGa3kU05tIx","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",5,6,3,7,6,3,4,2,4,5,1,5,5,7,5,3,6,2,7,4,6,6,6,2,4,6,3,2,6,6,4,5,2,3,6,4,4,4,4,6,8,4,3,2,7,5,8,1,9,5,6,1,1,2,4,2,145,"Prefer not to answer","Elementary school",0,,"","","Student","","$24,000-$35,999 per year","250 - 499 MAD","1,501 – 3,000 pesos","Finding it difficult on present income","No Religion/Atheist/Agnostic","","",27,9,"Divorced",23016,1,,"","6 days","1 day","6 days","On a computer or tablet at work",0,1,90847,13,1,0,"",2,1,5,6,3,5,3,4.5,2.5,4.5,1,4,2,2,2,6,4,2,3.5625,2,2,3,2,4,4,4,45,17,21,21,9
"2017-06-08 06:17:52","2017-06-08 06:17:52","Survey Test","","100","0","True","2017-06-08 06:17:52","R_e8xEeqQtyjTTOHb","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",7,7,2,1,6,3,3,3,4,1,7,3,6,3,2,4,5,7,4,6,6,1,6,3,4,5,2,6,4,6,1,2,4,3,3,7,6,5,3,6,2,9,4,4,6,7,5,9,3,4,5,4,2,3,1,4,83,"Female","Post-graduate degree",0,,"","","Student","","$120,000-$179,999 per year","2,000 - 2,999 MAD","(Does NOT know household income)","Getting by on present income","Buddhism","","Monthly (at least once a month)",70,38,"Divorced",16607,0,0,"Nullam sed! Amet a? Amet est arcu phasellus donec? Faucibus.","3 days","Less than once a week","2 days","On a computer or tablet at work",16,0,,,0,1,"11",1,7,5,5,7,6,2,3.5,5.5,6.5,4,2,2,7,2,5,4,3,4.125,4,2,6,5,1,3,5,54,19,27,16,10
"2017-06-08 06:17:51","2017-06-08 06:17:51","Survey Test","","100","0","True","2017-06-08 06:17:51","R_3z23PYJNcuWdtWt","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,6,5,4,2,2,2,4,6,6,5,3,5,1,7,3,2,5,6,2,3,5,2,2,6,6,2,6,3,4,2,2,4,7,5,5,2,1,2,5,4,7,4,8,4,1,4,1,3,6,6,5,5,8,4,1,45,"Female","Some college",1,1,"Work for an employer","Other","","","$180,000-$239,999 per year","250 - 499 MAD","15,001 – 25,000 pesos","Finding it very difficult on present income","Don’t know","","",85,19,"Divorced",42495,0,0,"Euismod molestie ipsum tempor risus. Aliquet per rutrum. Orci vel. Ac odio amet fusce.","3 days","4 days","6 days","Other",2,0,,,0,0,"",2,4,6,4,2,5,2,4.5,5,2,2,6,5,3,6,6,2,2,3.9375,5,4,6,3,3,7,6,62,23,10,20,18
"2017-06-08 06:17:52","2017-06-08 06:17:52","Survey Test","","100","0","True","2017-06-08 06:17:52","R_bvBnTcP7WAP7tI1","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,4,2,6,4,7,2,4,5,1,7,5,6,1,5,7,2,7,2,1,7,3,1,4,5,3,3,2,3,7,3,1,5,3,1,2,2,2,5,3,5,7,6,9,6,3,5,6,9,1,7,2,9,3,8,9,17,"Other","None",0,,"","","Unemployed","","$48,000-$59,999 per year","(None/No household income)","701 – 1,500 pesos","Finding it very difficult on present income","No Religion/Atheist/Agnostic","","",39,59,"Domestic partnership/Living with partner ",80794,1,,"","1 day","2 days","1 day","On a mobile device",13,1,15454,21,1,1,"3",4,2,1,4,7,2.5,3,3,3.5,5.5,6,7,1,5,7,4,3,5,4.875,5,1,7,7,6,6,3,56,27,20,19,29
"2017-06-08 06:17:51","2017-06-08 06:17:51","Survey Test","","100","0","True","2017-06-08 06:17:51","R_eLPc6cUmYk5kNrn","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",1,7,7,2,7,6,4,2,1,2,5,5,5,6,5,4,6,6,2,2,7,1,3,1,6,4,5,6,3,5,6,4,2,7,1,3,2,1,6,6,8,8,2,8,1,9,9,4,6,2,4,4,8,2,5,2,111,"Other","Some college",0,,"","","Other, please list","Urna diam at? Tincidunt maecenas nec ut in placerat faucibus? Justo bibendum consequat tempor.","$120,000-$179,999 per year","249 MAD or less","6,001 – 7,500 pesos","Living comfortably on present income","Muslim/Islam","","Monthly (at least once a month)",5,19,"Married",30750,0,1,"Ultrices vivamus ligula! Vestibulum nulla luctus. Ultricies tempor vehicula. Consectetuer neque venenatis. Sed amet elementum.","1 day","2 days","Never","On a computer or tablet at work",11,1,4209,12,1,0,"",1,6,2,6,6,1.5,2.5,6.5,3.5,6.5,6,6,1,7,5,7,2,4,5,5,3,4,7,5,7,2,67,26,23,16,17
"2017-06-08 06:17:51","2017-06-08 06:17:51","Survey Test","","100","0","True","2017-06-08 06:17:52","R_bJlgDQYgMQi3dAx","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",7,1,1,5,7,1,2,3,7,5,2,1,3,3,3,7,4,6,3,2,4,7,1,4,2,2,2,6,3,1,2,5,5,4,1,3,6,5,6,3,7,9,8,9,7,9,1,1,4,4,5,8,5,4,4,1,149,"Female","College degree",1,20,"Work for an employer","Managerial","","","$240,000 or more per year","20,000 - 24,999 MAD","(None/No household income)","Living comfortably on present income","Sikhism","","Do not regularly attend religious services",41,65,"Married",84151,1,,"","6 days","4 days","5 days","On a computer or tablet at home",23,1,47718,8,0,0,"",7,3,7,5,3,7,4.5,3,5,5,5,6,4,1,7,4,6,6,4.25,5,7,3,7,5,3,2,60,33,18,21,14
"2017-06-08 06:17:53","2017-06-08 06:17:53","Survey Test","","100","0","True","2017-06-08 06:17:53","R_9nsdgt978cGKQvj","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,7,4,3,4,5,3,5,7,5,1,6,7,6,4,2,4,3,2,6,1,6,3,4,6,7,1,5,7,5,1,6,1,7,6,6,1,5,7,7,7,2,1,7,1,3,4,8,5,5,7,3,4,8,9,9,142,"Male","Elementary school",0,,"","","Disabled","","$12,000-$23,999 per year","(Does NOT know household income)","15,001 – 25,000 pesos","Getting by on present income","No Religion/Atheist/Agnostic","","",50,97,"Separated",41926,0,0,"Elit dignissim ullamcorper consectetuer, dolor! Nullam magna est felis interdum.","7 days","Less than once a week","1 day","On a computer or tablet at home",8,1,10399,11,0,0,"",1,5,3,3,3,4.5,2,3.5,6,3.5,6,2,7,2,5,4,2,1,3.875,1,3,2,2,2,3,1,37,17,16,20,30
"2017-06-08 06:17:52","2017-06-08 06:17:52","Survey Test","","100","0","True","2017-06-08 06:17:52","R_23TnpAs3UClRR5z","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,1,5,1,7,4,2,5,1,1,7,7,7,1,2,2,1,3,7,6,3,6,6,3,2,7,5,2,7,2,4,4,4,3,1,6,1,4,2,6,4,7,9,6,2,7,3,8,4,4,6,4,1,3,7,8,80,"Male","None",0,,"","","Unemployed","","$36,000-$47,999 per year","10,000 - 14,999 MAD","3,001 – 4,000 pesos","Finding it difficult on present income","Primal-indigenous/African Traditional and Diasporic/Animist/Nature Worship/Paganism","","Annually (at least once a year)",70,90,"Divorced",21094,0,1,"Facilisi justo nibh suscipit amet egestas? Nibh quis maecenas dui. Odio? Venenatis pretium.","Never","5 days","4 days","On a computer or tablet at school",23,1,96818,18,0,0,"",7,7,4,3,7,3,4.5,4,4,7,1,2,5,2,2,5,6,1,3.375,1,6,4,7,2,4,6,55,26,20,18,19
"2017-06-08 06:17:54","2017-06-08 06:17:54","Survey Test","","100","0","True","2017-06-08 06:17:54","R_e2TlDpY8S1IHAC9","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,6,3,7,1,1,6,1,5,1,3,2,3,3,4,3,4,7,5,6,1,6,2,3,3,2,5,2,7,1,5,1,5,3,1,1,7,2,4,2,1,2,5,6,5,8,7,3,7,7,1,3,8,8,6,1,81,"Male","Some college",0,,"","","Homemaker (including stay-at-home parents)","","$36,000-$47,999 per year","5,000 - 7,999 MAD","3,001 – 4,000 pesos","Finding it difficult on present income","Hinduism","","Weekly (at least once a week)",18,13,"Domestic partnership/Living with partner ",53863,1,,"","6 days","5 days","7 days","On a mobile device",7,1,22987,4,1,1,"0",2,1,7,7,7,6.5,4,5,3,4,3,2,7,2,6,5,5,6,4.0625,1,7,7,7,7,6,4,68,14,23,18,23
"2017-06-08 06:17:53","2017-06-08 06:17:53","Survey Test","","100","0","True","2017-06-08 06:17:54","R_0xLZdkeOQkkV4Dr","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",7,1,6,6,3,3,7,5,6,1,5,7,4,4,7,7,1,5,5,4,5,4,7,2,3,4,2,2,5,1,1,4,7,6,2,4,5,4,6,7,6,9,6,3,4,5,3,9,7,9,7,2,3,6,3,6,135,"Female","High school",1,21,"Work for an employer","Service or labor","","","$12,000-$23,999 per year","More than 24,999 MAD","(None/No household income)","Getting by on present income","No Religion/Atheist/Agnostic","","",21,30,"Married",62505,0,0,"Dui dictumst? Mattis. Ligula ultricies sem laoreet. Ante. Metus sodales tellus diam.","4 days","3 days","Less than once a week","On a computer or tablet at work",21,1,24737,18,0,0,"",7,2,5,3,7,6,7,4.5,4,5,3,4,3,4,1,6,5,4,4.375,3,7,4,6,4,4,2,60,24,21,25,18
"2017-06-08 06:17:53","2017-06-08 06:17:53","Survey Test","","100","0","True","2017-06-08 06:17:53","R_08mOjKHIrHUsIol","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,2,5,5,6,2,6,3,2,2,7,6,3,5,4,7,5,1,7,3,1,2,7,2,7,1,2,6,2,1,4,3,3,6,5,6,1,3,4,5,8,7,5,8,4,3,3,2,5,6,6,9,6,1,9,1,125,"Female","None",0,,"","","Disabled","","$12,000-$23,999 per year","5,000 - 7,999 MAD","15,001 – 25,000 pesos","Finding it difficult on present income","Roman Catholic","","Annually (at least once a year)",73,45,"Divorced",84852,0,0,"Imperdiet! Temporibus, sapien, mauris maecenas facilisi etiam. Placerat dui lorem urna egestas. Rutrum? Vehicula molestie.","5 days","6 days","Less than once a week","On a computer or tablet at school",7,1,33064,5,1,0,"",6,3,6,5,6,6,6,5,2.5,6,1,5,7,6,1,6,1,7,4.5,6,7,5,3,2,5,4,59,28,12,26,17
"2017-06-08 06:17:53","2017-06-08 06:17:53","Survey Test","","100","0","True","2017-06-08 06:17:53","R_bgfXrMyYiVdOWoZ","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",1,7,1,7,4,2,6,5,6,3,1,7,2,6,4,1,1,5,7,6,6,7,6,2,7,4,4,5,3,7,3,6,4,7,1,1,2,6,2,2,3,3,1,3,7,5,7,5,6,3,9,6,4,9,7,4,60,"Female","Post-graduate degree",0,,"","","Retired","","$12,000-$23,999 per year","8,000 - 9,999 MAD","(Refused to give household income)","Finding it very difficult on present income","Other Christian Religion","","Weekly (at least once a week)",9,15,"Widowed",26792,1,,"","7 days","5 days","6 days","On a mobile device",6,1,67511,1,0,1,"5",1,1,6,3,5,3.5,3.5,2,3.5,4.5,1,2,2,1,2,6,1,4,2.875,5,1,2,7,7,2,6,57,10,24,24,24
"2017-06-08 06:17:55","2017-06-08 06:17:55","Survey Test","","100","0","True","2017-06-08 06:17:55","R_4UsdbnYdV5QAHaZ","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,1,1,3,4,7,6,6,5,2,6,1,7,7,4,4,6,6,4,4,3,7,3,4,2,3,5,6,7,2,2,3,3,6,7,5,7,7,7,1,1,6,8,3,3,8,9,2,1,5,1,3,7,8,2,8,78,"Other","Some college",0,,"","","Disabled","","$24,000-$35,999 per year","(Refused to give household income)","(None/No household income)","Finding it very difficult on present income","Mormon/Latter-Day Saints","","Weekly (at least once a week)",39,64,"Single/Never been married",93805,0,1,"Eu ligula. Venenatis metus? Per? Eu euismod. Magnis eget dignissim nullam vehicula. Nunc.","5 days","4 days","6 days","On a mobile device",0,0,,,0,1,"2",7,5,1,2,6,2.5,6.5,1.5,5,5,4,4,5,1,5,4,6,5,4.6875,1,6,5,1,3,1,1,48,18,22,10,25
"2017-06-08 06:17:55","2017-06-08 06:17:55","Survey Test","","100","0","True","2017-06-08 06:17:55","R_cPcY207ZqS2BatL","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,1,3,7,1,4,2,7,1,1,6,2,6,7,7,2,3,1,2,6,5,4,1,4,7,3,3,4,7,4,7,5,5,3,6,6,6,2,2,6,3,9,7,6,2,7,9,9,7,1,7,4,2,2,3,5,6,"Other","Some college",0,,"","","Disabled","","$180,000-$239,999 per year","249 MAD or less","3,001 – 4,000 pesos","Living comfortably on present income","Muslim/Islam","","Monthly (at least once a month)",13,78,"Divorced",60110,0,0,"Culpa. Tempora. Scelerisque proin scelerisque consectetuer quam tortor ridiculus aliquam interdum venenatis sodales.","Never","1 day","6 days","On a mobile device",22,1,31554,14,1,1,"8",7,1,4,1,7,3,4.5,2,1,4,6,2,3,4,7,4,1,5,4.125,1,4,3,2,2,6,6,58,25,27,19,12
"2017-06-08 06:17:54","2017-06-08 06:17:54","Survey Test","","100","0","True","2017-06-08 06:17:54","R_3layBPXZEt0EwuN","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",5,2,3,1,4,4,4,2,3,4,7,7,4,2,1,6,7,6,3,7,7,7,5,2,4,3,5,5,5,5,3,1,7,2,1,5,3,6,4,7,5,9,6,5,3,8,4,7,8,1,5,8,6,9,3,5,130,"Female","Post-graduate degree",1,20,"Self-employed","Military","","","$36,000-$47,999 per year","1,000 - 1,499 MAD","5,001 – 6,000 pesos","Finding it very difficult on present income","Hinduism","","Monthly (at least once a month)",4,90,"Domestic partnership/Living with partner ",66752,0,0,"Lacus turpis dui diam facilisis! Wisi malesuada convallis eleifend scelerisque gravida per tortor.","Never","5 days","5 days","On a computer or tablet at work",6,0,,,1,1,"2",6,7,4,6,4,4.5,5,4.5,5,4,5,1,1,1,3,6,4,5,4.125,3,3,7,7,3,2,4,61,25,22,22,23
"2017-06-08 06:17:54","2017-06-08 06:17:54","Survey Test","","100","0","True","2017-06-08 06:17:54","R_9yKzR6tgAeNvV1r","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",3,1,1,4,6,1,2,3,4,3,2,2,5,7,2,4,3,3,2,5,7,6,1,6,4,4,4,3,1,5,7,1,5,2,7,1,5,3,2,6,9,9,5,7,8,9,7,8,2,2,8,8,7,4,4,8,80,"Prefer not to answer","College degree",1,12,"Work for an employer","Professional","","","$48,000-$59,999 per year","1,500 - 1,999 MAD","(Refused to give household income)","Getting by on present income","Islam/Muslim (Sunni)","","Monthly (at least once a month)",43,64,"Married",73100,1,,"","5 days","7 days","4 days","On a mobile device",18,1,26426,17,0,1,"15",7,4,7,5,5,5,4.5,3,4,5.5,6,3,1,2,7,2,4,4,3.5625,7,3,7,1,7,5,6,68,30,32,20,23
"2017-06-08 06:17:56","2017-06-08 06:17:56","Survey Test","","100","0","True","2017-06-08 06:17:56","R_2fow6ividv7XkGx","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,7,3,1,7,1,2,2,3,2,6,7,5,3,2,4,1,2,5,1,3,6,1,5,2,4,6,2,7,4,1,1,5,3,7,5,6,2,5,7,4,5,4,3,1,2,5,3,6,5,9,8,2,7,4,6,96,"Male","Some college",0,,"","","Other, please list","Suspendisse suspendisse suspendisse. Mi! Dui risus commodo quis urna ipsum.","$36,000-$47,999 per year","3,000 - 4,999 MAD","700 pesos or less","Living comfortably on present income","Muslim/Islam","","Monthly (at least once a month)",85,52,"Married",63633,1,,"","Less than once a week","Never","4 days","On a computer or tablet at home",15,1,56407,0,0,0,"",1,7,7,6,6,5.5,1.5,4.5,5,6.5,3,7,5,2,7,3,6,4,4.1875,1,4,7,1,3,6,3,55,16,11,28,19
"2017-06-08 06:17:55","2017-06-08 06:17:55","Survey Test","","100","0","True","2017-06-08 06:17:55","R_afP9qCbiBMr3RNb","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,2,2,7,1,5,3,3,2,2,1,2,5,3,5,6,5,2,1,4,6,5,4,5,3,5,6,2,2,7,7,1,7,1,2,1,6,7,5,1,1,6,9,1,1,6,3,7,8,1,5,2,1,2,7,8,144,"Other","None",1,24,"Self-employed","Farmer or rancher","","","$60,000-$89,999 per year","(Does NOT know household income)","6,001 – 7,500 pesos","Living comfortably on present income","Spiritism","","Annually (at least once a year)",65,43,"Divorced",44561,1,,"","2 days","3 days","Never","On a mobile device",3,0,,,1,0,"",6,1,3,5,6,4.5,4.5,3.5,1.5,3.5,7,4,2,3,4,3,5,3,3.75,6,1,7,6,7,1,3,61,17,17,16,18
